depth,age
5.819999999999999618e-01,2.051614936861678729e+00
5.829999999999999627e-01,2.052895546316265474e+00
5.839999999999999636e-01,2.054178829822495889e+00
5.849999999999999645e-01,2.055464762217490637e+00
5.859999999999999654e-01,2.056753318103080375e+00
5.869999999999999662e-01,2.058044471848063939e+00
5.879999999999999671e-01,2.059338197590481645e+00
5.889999999999999680e-01,2.060634469239914779e+00
5.899999999999999689e-01,2.061933260479801966e+00
5.909999999999999698e-01,2.063234544769778189e+00
5.919999999999999707e-01,2.064538295348031127e+00
5.929999999999999716e-01,2.065844485233677030e+00
5.939999999999999725e-01,2.067153087229160580e+00
5.949999999999999734e-01,2.068464073922668067e+00
5.959999999999999742e-01,2.069777417690563226e+00
5.969999999999999751e-01,2.071093090699840378e+00
5.979999999999999760e-01,2.072411064910598011e+00
5.989999999999999769e-01,2.073731312078527900e+00
5.999999999999999778e-01,2.075053803757425541e+00
6.009999999999999787e-01,2.076378511301714802e+00
6.019999999999999796e-01,2.077705405868993882e+00
6.029999999999999805e-01,2.079034458422597709e+00
6.039999999999999813e-01,2.080365639734175431e+00
6.049999999999999822e-01,2.081698920386287899e+00
6.059999999999999831e-01,2.083034270775021568e+00
6.069999999999999840e-01,2.084371661112614404e+00
6.079999999999999849e-01,2.085711061430107094e+00
6.089999999999999858e-01,2.087052441580000028e+00
6.099999999999999867e-01,2.088395771238935161e+00
6.109999999999999876e-01,2.089741019910386299e+00
6.119999999999999885e-01,2.091088156927371156e+00
6.129999999999999893e-01,2.092437151455171396e+00
6.139999999999999902e-01,2.093787972494076222e+00
6.149999999999999911e-01,2.095140588882132171e+00
6.159999999999999920e-01,2.096494969297912903e+00
6.169999999999999929e-01,2.097851082263300082e+00
6.179999999999999938e-01,2.099208896146282033e+00
6.189999999999999947e-01,2.100568379163759936e+00
6.199999999999999956e-01,2.101929499384374456e+00
6.209999999999999964e-01,2.103292224731339033e+00
6.219999999999999973e-01,2.104656522985290934e+00
6.229999999999999982e-01,2.106022361787152519e+00
6.239999999999999991e-01,2.107389708641007164e+00
6.250000000000000000e-01,2.108758530916982732e+00
6.260000000000000009e-01,2.110128795854151917e+00
6.270000000000000018e-01,2.111500470563442367e+00
6.280000000000000027e-01,2.112873522030557005e+00
6.290000000000000036e-01,2.114247917118907694e+00
6.300000000000000044e-01,2.115623622572558205e+00
6.310000000000000053e-01,2.117000605019176973e+00
6.320000000000000062e-01,2.118378830973004501e+00
6.330000000000000071e-01,2.119758266837823424e+00
6.340000000000000080e-01,2.121138878909947234e+00
6.350000000000000089e-01,2.122520633381210331e+00
6.360000000000000098e-01,2.123903496341973174e+00
6.370000000000000107e-01,2.125287433784134539e+00
6.380000000000000115e-01,2.126672411604150437e+00
6.390000000000000124e-01,2.128058395606064579e+00
6.400000000000000133e-01,2.129445351504546835e+00
6.410000000000000142e-01,2.130833244927936576e+00
6.420000000000000151e-01,2.132222041421296677e+00
6.430000000000000160e-01,2.133611706449475065e+00
6.440000000000000169e-01,2.135002205400170272e+00
6.450000000000000178e-01,2.136393503587008524e+00
6.460000000000000187e-01,2.137785566252621283e+00
6.470000000000000195e-01,2.139178358571736549e+00
6.480000000000000204e-01,2.140571845654268834e+00
6.490000000000000213e-01,2.141965992548420239e+00
6.500000000000000222e-01,2.143360764243785077e+00
6.510000000000000231e-01,2.144756125674458502e+00
6.520000000000000240e-01,2.146152041722152681e+00
6.530000000000000249e-01,2.147548477219313856e+00
6.540000000000000258e-01,2.148945396952250064e+00
6.550000000000000266e-01,2.150342765664254863e+00
6.560000000000000275e-01,2.151740548058742153e+00
6.570000000000000284e-01,2.153138708802379675e+00
6.580000000000000293e-01,2.154537212528227386e+00
6.590000000000000302e-01,2.155936023838880722e+00
6.600000000000000311e-01,2.157335107309612532e+00
6.610000000000000320e-01,2.158734427491522112e+00
6.620000000000000329e-01,2.160133948914682023e+00
6.630000000000000338e-01,2.161533636091288457e+00
6.640000000000000346e-01,2.162933453518816052e+00
6.650000000000000355e-01,2.164333365683169141e+00
6.660000000000000364e-01,2.165733337061836572e+00
6.670000000000000373e-01,2.167133332127048284e+00
6.680000000000000382e-01,2.168533315348929680e+00
6.690000000000000391e-01,2.169933251198657764e+00
6.700000000000000400e-01,2.171333104151618176e+00
6.710000000000000409e-01,2.172732838690559998e+00
6.720000000000000417e-01,2.174132419308749675e+00
6.730000000000000426e-01,2.175531810513126274e+00
6.740000000000000435e-01,2.176930976827454511e+00
6.750000000000000444e-01,2.178329882795473349e+00
6.760000000000000453e-01,2.179728492984048582e+00
6.770000000000000462e-01,2.181126771986318325e+00
6.780000000000000471e-01,2.182524684424838934e+00
6.790000000000000480e-01,2.183922194954726947e+00
6.800000000000000488e-01,2.185319268266798343e+00
6.810000000000000497e-01,2.186715869090705588e+00
6.820000000000000506e-01,2.188111962198070692e+00
6.830000000000000515e-01,2.189507512405612921e+00
6.840000000000000524e-01,2.190902484578276521e+00
6.850000000000000533e-01,2.192296843632349113e+00
6.860000000000000542e-01,2.193690554538579196e+00
6.870000000000000551e-01,2.195083582325287441e+00
6.880000000000000560e-01,2.196475892081473535e+00
6.890000000000000568e-01,2.197867448959916814e+00
6.900000000000000577e-01,2.199258218180270674e+00
6.910000000000000586e-01,2.200648165032153436e+00
6.920000000000000595e-01,2.202037254878232098e+00
6.930000000000000604e-01,2.203425453157295877e+00
6.940000000000000613e-01,2.204812725387328864e+00
6.950000000000000622e-01,2.206199037168572907e+00
6.960000000000000631e-01,2.207584354186581610e+00
6.970000000000000639e-01,2.208968642215269895e+00
6.980000000000000648e-01,2.210351867119952463e+00
6.990000000000000657e-01,2.211733994860377805e+00
7.000000000000000666e-01,2.213114991493750239e+00
7.010000000000000675e-01,2.214494823177745708e+00
7.020000000000000684e-01,2.215873456173518719e+00
7.030000000000000693e-01,2.217250856848696383e+00
7.039999999999999591e-01,2.218626991680368921e+00
7.049999999999999600e-01,2.220001827258065497e+00
7.059999999999999609e-01,2.221375330286723404e+00
7.069999999999999618e-01,2.222747467589643033e+00
7.079999999999999627e-01,2.224118206111438401e+00
7.089999999999999636e-01,2.225487512920969468e+00
7.099999999999999645e-01,2.226855355214270471e+00
7.109999999999999654e-01,2.228221700317462250e+00
7.119999999999999662e-01,2.229586515689653936e+00
7.129999999999999671e-01,2.230949768925835297e+00
7.139999999999999680e-01,2.232311427759753109e+00
7.149999999999999689e-01,2.233671460066778636e+00
7.159999999999999698e-01,2.235029833866761351e+00
7.169999999999999707e-01,2.236386517326867107e+00
7.179999999999999716e-01,2.237741478764409209e+00
7.189999999999999725e-01,2.239094686649660382e+00
7.199999999999999734e-01,2.240446109608653646e+00
7.209999999999999742e-01,2.241795716425970308e+00
7.219999999999999751e-01,2.243143476047510632e+00
7.229999999999999760e-01,2.244489357583255185e+00
7.239999999999999769e-01,2.245833330310005316e+00
7.249999999999999778e-01,2.247175363674115189e+00
7.259999999999999787e-01,2.248515427294202951e+00
7.269999999999999796e-01,2.249853490963851677e+00
7.279999999999999805e-01,2.251189524654292562e+00
7.289999999999999813e-01,2.252523498517069012e+00
7.299999999999999822e-01,2.253855382886691849e+00
7.309999999999999831e-01,2.255185148283272767e+00
7.319999999999999840e-01,2.256512765415142230e+00
7.329999999999999849e-01,2.257838205181452285e+00
7.339999999999999858e-01,2.259161438674760713e+00
7.349999999999999867e-01,2.260482437183600535e+00
7.359999999999999876e-01,2.261801172195027299e+00
7.369999999999999885e-01,2.263117615397154836e+00
7.379999999999999893e-01,2.264431738681668360e+00
7.389999999999999902e-01,2.265743514146321136e+00
7.399999999999999911e-01,2.267052914097413829e+00
7.409999999999999920e-01,2.268359911052253430e+00
7.419999999999999929e-01,2.269664477741596187e+00
7.429999999999999938e-01,2.270966587112066559e+00
7.439999999999999947e-01,2.272266212328564183e+00
7.449999999999999956e-01,2.273563326776644633e+00
7.459999999999999964e-01,2.274857904064885084e+00
7.469999999999999973e-01,2.276149918027226882e+00
7.479999999999999982e-01,2.277439342725301685e+00
7.489999999999999991e-01,2.278726152450734510e+00
7.500000000000000000e-01,2.280010321727427236e+00
7.510000000000000009e-01,2.281291825313821242e+00
7.520000000000000018e-01,2.282570638205140945e+00
7.530000000000000027e-01,2.283846735635612024e+00
7.540000000000000036e-01,2.285120093080665438e+00
7.550000000000000044e-01,2.286390686259112126e+00
7.560000000000000053e-01,2.287658491135300842e+00
7.570000000000000062e-01,2.288923483921254665e+00
7.580000000000000071e-01,2.290185641078781309e+00
7.590000000000000080e-01,2.291444939321567009e+00
7.600000000000000089e-01,2.292701355617242420e+00
7.610000000000000098e-01,2.293954867189428981e+00
7.620000000000000107e-01,2.295205451519763962e+00
7.630000000000000115e-01,2.296453086349897088e+00
7.640000000000000124e-01,2.297697749683472068e+00
7.650000000000000133e-01,2.298939419788076144e+00
7.660000000000000142e-01,2.300178075197173655e+00
7.670000000000000151e-01,2.301413694712010738e+00
7.680000000000000160e-01,2.302646257403500485e+00
7.690000000000000169e-01,2.303875742614079236e+00
7.700000000000000178e-01,2.305102129959543777e+00
7.710000000000000187e-01,2.306325399330861892e+00
7.720000000000000195e-01,2.307545530895955821e+00
7.730000000000000204e-01,2.308762505101467966e+00
7.740000000000000213e-01,2.309976302674494608e+00
7.750000000000000222e-01,2.311186904624299210e+00
7.760000000000000231e-01,2.312394292243998617e+00
7.770000000000000240e-01,2.313598447112225287e+00
7.780000000000000249e-01,2.314799351094763757e+00
7.790000000000000258e-01,2.315996986346160469e+00
7.800000000000000266e-01,2.317191335311309608e+00
7.810000000000000275e-01,2.318382380727012748e+00
7.820000000000000284e-01,2.319570105623510514e+00
7.830000000000000293e-01,2.320754493325992929e+00
7.840000000000000302e-01,2.321935527456077786e+00
7.850000000000000311e-01,2.323113191933266819e+00
7.860000000000000320e-01,2.324287470976374337e+00
7.870000000000000329e-01,2.325458349104927436e+00
7.880000000000000338e-01,2.326625811140543121e+00
7.890000000000000346e-01,2.327789842208275228e+00
7.900000000000000355e-01,2.328950427737935591e+00
7.910000000000000364e-01,2.330107553465388559e+00
7.920000000000000373e-01,2.331261205433819317e+00
7.930000000000000382e-01,2.332411369994971118e+00
7.940000000000000391e-01,2.333558033810359422e+00
7.950000000000000400e-01,2.334701183852455841e+00
7.960000000000000409e-01,2.335840807405846764e+00
7.970000000000000417e-01,2.336976892068360456e+00
7.980000000000000426e-01,2.338109425752169734e+00
7.990000000000000435e-01,2.339238396684867105e+00
8.000000000000000444e-01,2.340363793410508819e+00
8.010000000000000453e-01,2.341485604790631836e+00
8.020000000000000462e-01,2.342603820005245918e+00
8.030000000000000471e-01,2.343718428553791533e+00
8.040000000000000480e-01,2.344829420256075103e+00
8.050000000000000488e-01,2.345936785253171397e+00
8.060000000000000497e-01,2.347040514008301493e+00
8.070000000000000506e-01,2.348140597307676547e+00
8.080000000000000515e-01,2.349237026261319805e+00
8.090000000000000524e-01,2.350329792303853971e+00
8.100000000000000533e-01,2.351418887195262375e+00
8.110000000000000542e-01,2.352504303021622167e+00
8.120000000000000551e-01,2.353586032195805533e+00
8.130000000000000560e-01,2.354664067458154708e+00
8.140000000000000568e-01,2.355738401877126353e+00
8.150000000000000577e-01,2.356809028849907506e+00
8.160000000000000586e-01,2.357875942103002664e+00
8.170000000000000595e-01,2.358939135692788902e+00
8.180000000000000604e-01,2.359998604006046552e+00
8.190000000000000613e-01,2.361054341760456587e+00
8.200000000000000622e-01,2.362106344005068692e+00
8.210000000000000631e-01,2.363154606120743573e+00
8.220000000000000639e-01,2.364199123820560189e+00
8.230000000000000648e-01,2.365239893150199890e+00
8.240000000000000657e-01,2.366276910488294583e+00
8.250000000000000666e-01,2.367310172546750024e+00
8.260000000000000675e-01,2.368339676371038482e+00
8.270000000000000684e-01,2.369365419340459411e+00
8.280000000000000693e-01,2.370387399168373488e+00
8.290000000000000702e-01,2.371405613902405118e+00
8.300000000000000711e-01,2.372420061924616519e+00
8.310000000000000719e-01,2.373430741951650269e+00
8.320000000000000728e-01,2.374437653034845663e+00
8.329999999999999627e-01,2.375440794560319535e+00
8.339999999999999636e-01,2.376440166249023545e+00
8.349999999999999645e-01,2.377435768156768159e+00
8.359999999999999654e-01,2.378427600674216880e+00
8.369999999999999662e-01,2.379415664526853380e+00
8.379999999999999671e-01,2.380399960774914891e+00
8.389999999999999680e-01,2.381380490813299389e+00
8.399999999999999689e-01,2.382357256371442134e+00
8.409999999999999698e-01,2.383330259513159355e+00
8.419999999999999707e-01,2.384299502636469281e+00
8.429999999999999716e-01,2.385264988473374981e+00
8.439999999999999725e-01,2.386226720089624109e+00
8.449999999999999734e-01,2.387184700884435795e+00
8.459999999999999742e-01,2.388138934590198659e+00
8.469999999999999751e-01,2.389089425272139522e+00
8.479999999999999760e-01,2.390036177327962363e+00
8.489999999999999769e-01,2.390979195487457964e+00
8.499999999999999778e-01,2.391918484812082468e+00
8.509999999999999787e-01,2.392854050694508850e+00
8.519999999999999796e-01,2.393785898858148187e+00
8.529999999999999805e-01,2.394714035356640291e+00
8.539999999999999813e-01,2.395638466573317693e+00
8.549999999999999822e-01,2.396559199220636316e+00
8.559999999999999831e-01,2.397476240339580400e+00
8.569999999999999840e-01,2.398389597299038112e+00
8.579999999999999849e-01,2.399299277795144736e+00
8.589999999999999858e-01,2.400205289850600998e+00
8.599999999999999867e-01,2.401107641813959859e+00
8.609999999999999876e-01,2.402006342358883995e+00
8.619999999999999885e-01,2.402901400483377081e+00
8.629999999999999893e-01,2.403792825508983100e+00
8.639999999999999902e-01,2.404680627079959443e+00
8.649999999999999911e-01,2.405564815162418935e+00
8.659999999999999920e-01,2.406445400043445648e+00
8.669999999999999929e-01,2.407322392330181415e+00
8.679999999999999938e-01,2.408195802948882580e+00
8.689999999999999947e-01,2.409065643143949220e+00
8.699999999999999956e-01,2.409931924476928167e+00
8.709999999999999964e-01,2.410794658825484937e+00
8.719999999999999973e-01,2.411653858382348137e+00
8.729999999999999982e-01,2.412509535654227211e+00
8.739999999999999991e-01,2.413361703460701335e+00
8.750000000000000000e-01,2.414210374933080772e+00
8.760000000000000009e-01,2.415055563513240244e+00
8.770000000000000018e-01,2.415897282952425229e+00
8.780000000000000027e-01,2.416735547310030707e+00
8.790000000000000036e-01,2.417570370952351055e+00
8.800000000000000044e-01,2.418401768551305508e+00
8.810000000000000053e-01,2.419229755083134759e+00
8.820000000000000062e-01,2.420054345827069131e+00
8.830000000000000071e-01,2.420875556363972780e+00
8.840000000000000080e-01,2.421693402574960352e+00
8.850000000000000089e-01,2.422507900639983891e+00
8.860000000000000098e-01,2.423319067036397989e+00
8.870000000000000107e-01,2.424126918537495623e+00
8.880000000000000115e-01,2.424931472211016903e+00
8.890000000000000124e-01,2.425732745417635172e+00
8.900000000000000133e-01,2.426530755809412909e+00
8.910000000000000142e-01,2.427325521328235425e+00
8.920000000000000151e-01,2.428117060204215250e+00
8.930000000000000160e-01,2.428905390954075649e+00
8.940000000000000169e-01,2.429690532379503054e+00
8.950000000000000178e-01,2.430472503565478171e+00
8.960000000000000187e-01,2.431251323878580450e+00
8.970000000000000195e-01,2.432027012965269908e+00
8.980000000000000204e-01,2.432799590750137853e+00
8.990000000000000213e-01,2.433569077434140304e+00
9.000000000000000222e-01,2.434335493492803426e+00
9.010000000000000231e-01,2.435098859674403204e+00
9.020000000000000240e-01,2.435859196998123810e+00
9.030000000000000249e-01,2.436616526752189760e+00
9.040000000000000258e-01,2.437370870491975428e+00
9.050000000000000266e-01,2.438122250038090133e+00
9.060000000000000275e-01,2.438870687474440579e+00
9.070000000000000284e-01,2.439616205146267536e+00
9.080000000000000293e-01,2.440358825658163422e+00
9.090000000000000302e-01,2.441098571872062362e+00
9.100000000000000311e-01,2.441835466905210694e+00
9.110000000000000320e-01,2.442569534128112174e+00
9.120000000000000329e-01,2.443300797162454518e+00
9.130000000000000338e-01,2.444029279879008421e+00
9.140000000000000346e-01,2.444755006395508801e+00
9.150000000000000355e-01,2.445478001074512964e+00
9.160000000000000364e-01,2.446198288521234776e+00
9.170000000000000373e-01,2.446915893581360635e+00
9.180000000000000382e-01,2.447630841338841456e+00
9.190000000000000391e-01,2.448343157113666457e+00
9.200000000000000400e-01,2.449052866459611622e+00
9.210000000000000409e-01,2.449759995161971293e+00
9.220000000000000417e-01,2.450464569235267120e+00
9.230000000000000426e-01,2.451166614920938791e+00
9.240000000000000435e-01,2.451866158685010788e+00
9.250000000000000444e-01,2.452563227215743602e+00
9.260000000000000453e-01,2.453257847421261850e+00
9.270000000000000462e-01,2.453950046427164633e+00
9.280000000000000471e-01,2.454639851574115461e+00
9.290000000000000480e-01,2.455327290415415753e+00
9.300000000000000488e-01,2.456012390714553462e+00
9.310000000000000497e-01,2.456695180442742377e+00
9.320000000000000506e-01,2.457375687776432116e+00
9.330000000000000515e-01,2.458053941094808792e+00
9.340000000000000524e-01,2.458729968977272584e+00
9.350000000000000533e-01,2.459403800200901102e+00
9.360000000000000542e-01,2.460075463737890544e+00
9.370000000000000551e-01,2.460744988752983531e+00
9.380000000000000560e-01,2.461412404600880066e+00
9.390000000000000568e-01,2.462077740823627181e+00
9.400000000000000577e-01,2.462741027147996142e+00
9.410000000000000586e-01,2.463402293482843231e+00
9.420000000000000595e-01,2.464061569916450534e+00
9.430000000000000604e-01,2.464718886713856083e+00
9.440000000000000613e-01,2.465374274314162673e+00
9.450000000000000622e-01,2.466027763327836464e+00
9.460000000000000631e-01,2.466679384533986941e+00
9.470000000000000639e-01,2.467329168877632650e+00
9.480000000000000648e-01,2.467977147466953181e+00
9.490000000000000657e-01,2.468623351570526037e+00
9.500000000000000666e-01,2.469267812614548419e+00
9.510000000000000675e-01,2.469910562180045677e+00
9.520000000000000684e-01,2.470551632000067777e+00
9.530000000000000693e-01,2.471191053956867556e+00
9.540000000000000702e-01,2.471828860079072765e+00
9.550000000000000711e-01,2.472465082538837677e+00
9.560000000000000719e-01,2.473099753648986265e+00
9.570000000000000728e-01,2.473732905860143383e+00
9.580000000000000737e-01,2.474364571757850406e+00
9.590000000000000746e-01,2.474994784059672881e+00
9.599999999999999645e-01,2.475623575612291294e+00
9.609999999999999654e-01,2.476250979388586515e+00
9.619999999999999662e-01,2.476877028484710586e+00
9.629999999999999671e-01,2.477501756117143294e+00
9.639999999999999680e-01,2.478125195619747423e+00
9.649999999999999689e-01,2.478747380440803560e+00
9.659999999999999698e-01,2.479368344140040037e+00
9.669999999999999707e-01,2.479988120385653083e+00
9.679999999999999716e-01,2.480606742951314558e+00
9.689999999999999725e-01,2.481224245713173460e+00
9.699999999999999734e-01,2.481840662646846773e+00
9.709999999999999742e-01,2.482456027824399669e+00
9.719999999999999751e-01,2.483070375411321251e+00
9.729999999999999760e-01,2.483683739663488765e+00
9.739999999999999769e-01,2.484296154924124700e+00
9.749999999999999778e-01,2.484907655620747224e+00
9.759999999999999787e-01,2.485518276262110415e+00
9.769999999999999796e-01,2.486128051435140485e+00
9.779999999999999805e-01,2.486737015801862682e+00
9.789999999999999813e-01,2.487345204096322870e+00
9.799999999999999822e-01,2.487952651121502434e+00
9.809999999999999831e-01,2.488559391746226535e+00
9.819999999999999840e-01,2.489165460902066584e+00
9.829999999999999849e-01,2.489770893580237843e+00
9.839999999999999858e-01,2.490375724828491233e+00
9.849999999999999867e-01,2.490979989748000278e+00
9.859999999999999876e-01,2.491583723490243152e+00
9.869999999999999885e-01,2.492186961253879840e+00
9.879999999999999893e-01,2.492789738281626200e+00
9.889999999999999902e-01,2.493392089857124017e+00
9.899999999999999911e-01,2.493994051301805293e+00
9.909999999999999920e-01,2.494595657971755642e+00
9.919999999999999929e-01,2.495196945254574583e+00
9.929999999999999938e-01,2.495797948566230939e+00
9.939999999999999947e-01,2.496398703347917802e+00
9.949999999999999956e-01,2.496999245062903494e+00
9.959999999999999964e-01,2.497599609193382975e+00
9.969999999999999973e-01,2.498199831237324808e+00
9.979999999999999982e-01,2.498799946705318575e+00
9.989999999999999991e-01,2.499399991117420505e+00
1.000000000000000000e+00,2.499999999999998668e+00

